orderid,customerid,orderplaceddatetime,ordercompletiondatetime,orderstatus
4210,6,1999-02-06 19:22:02,1999-02-06 19:22:02,InProgress
4211,4,1988-10-27 16:33:43,1988-10-27 16:33:43,Cancelled
4212,1,1985-12-24 10:47:01,1985-12-24 10:47:01,Cancelled
4213,5,2016-04-28 03:21:04,2016-04-28 03:21:04,Completed
4214,4,1980-03-15 15:16:48,1980-03-15 15:16:48,InProgress
4215,2,1980-08-29 09:01:02,1980-08-29 09:01:02,Cancelled
4216,4,1986-12-23 12:17:49,1986-12-23 12:17:49,Completed
4217,5,2003-06-16 20:13:57,2003-06-16 20:13:57,Completed
4218,9,1979-09-21 23:28:41,1979-09-21 23:28:41,Cancelled
4219,3,1989-06-23 07:06:44,1989-06-23 07:06:44,Cancelled
4220,8,1998-09-28 05:21:23,1998-09-28 05:21:23,Cancelled
4221,1,2013-11-28 01:31:31,2013-11-28 01:31:31,Cancelled
4222,2,1993-05-11 23:38:17,1993-05-11 23:38:17,Cancelled
4223,5,1982-06-20 02:41:21,1982-06-20 02:41:21,InProgress
4224,8,2009-10-19 14:03:16,2009-10-19 14:03:16,Completed
4225,1,2020-11-07 21:04:52,2020-11-07 21:04:52,Cancelled
4226,3,2001-01-11 20:06:33,2001-01-11 20:06:33,InProgress
4227,4,2018-08-05 23:33:26,2018-08-05 23:33:26,InProgress
4228,7,1998-12-17 20:07:12,1998-12-17 20:07:12,Completed
4229,3,2007-12-20 16:40:40,2007-12-20 16:40:40,InProgress
4230,2,1987-06-16 18:29:19,1987-06-16 18:29:19,Completed
4231,9,1972-01-11 22:30:53,1972-01-11 22:30:53,Completed
4232,4,1990-05-08 23:53:34,1990-05-08 23:53:34,Completed
4233,5,1987-02-12 22:48:43,1987-02-12 22:48:43,InProgress
4234,6,2014-01-10 23:06:50,2014-01-10 23:06:50,InProgress
4235,4,2009-09-17 04:40:35,2009-09-17 04:40:35,Cancelled
4236,3,2019-09-18 14:03:25,2019-09-18 14:03:25,Completed
4237,9,1981-05-29 16:51:38,1981-05-29 16:51:38,InProgress
4238,4,2015-12-14 13:08:23,2015-12-14 13:08:23,Completed
4239,8,1985-11-19 07:03:34,1985-11-19 07:03:34,Completed
4240,3,2020-06-29 18:14:27,2020-06-29 18:14:27,Completed
4241,5,1995-11-07 06:13:32,1995-11-07 06:13:32,InProgress
4242,10,1975-04-09 00:14:54,1975-04-09 00:14:54,Completed
4243,4,1975-04-04 05:54:58,1975-04-04 05:54:58,Completed
4244,9,2013-07-24 09:28:30,2013-07-24 09:28:30,Cancelled
4245,9,2009-03-30 16:01:14,2009-03-30 16:01:14,Cancelled
4246,1,2007-12-31 01:49:29,2007-12-31 01:49:29,Cancelled
4247,8,1979-02-08 12:47:18,1979-02-08 12:47:18,Cancelled
4248,7,2007-09-12 12:34:32,2007-09-12 12:34:32,InProgress
4249,6,2017-09-10 11:16:02,2017-09-10 11:16:02,InProgress
4250,6,1995-09-22 21:54:19,1995-09-22 21:54:19,InProgress
4251,1,2017-10-24 14:58:20,2017-10-24 14:58:20,InProgress
4252,2,1977-05-29 06:17:48,1977-05-29 06:17:48,Completed
4253,10,1986-02-13 22:23:03,1986-02-13 22:23:03,InProgress
4254,7,1979-08-14 19:29:38,1979-08-14 19:29:38,Cancelled
4255,3,1981-07-16 23:40:05,1981-07-16 23:40:05,InProgress
4256,9,1987-12-01 09:48:56,1987-12-01 09:48:56,InProgress
4257,5,2003-01-06 13:19:39,2003-01-06 13:19:39,InProgress
4258,10,2007-04-20 05:51:07,2007-04-20 05:51:07,Completed
4259,2,1981-07-17 05:00:17,1981-07-17 05:00:17,Completed
4260,7,1999-01-22 21:40:49,1999-01-22 21:40:49,Cancelled
4261,9,2007-10-18 05:09:31,2007-10-18 05:09:31,InProgress
4262,2,2015-07-02 22:14:00,2015-07-02 22:14:00,InProgress
4263,5,1983-12-31 03:39:54,1983-12-31 03:39:54,Cancelled
4264,7,1979-06-20 04:00:39,1979-06-20 04:00:39,Cancelled
4265,10,1971-05-11 18:34:07,1971-05-11 18:34:07,InProgress
4266,3,2018-03-21 20:07:15,2018-03-21 20:07:15,InProgress
4267,7,2009-07-13 19:18:14,2009-07-13 19:18:14,Cancelled
4268,6,1993-09-26 22:40:16,1993-09-26 22:40:16,Completed
4269,4,1970-07-09 16:12:42,1970-07-09 16:12:42,InProgress
4270,8,2014-10-04 21:42:51,2014-10-04 21:42:51,Completed
4271,5,2002-04-28 03:16:39,2002-04-28 03:16:39,Cancelled
4272,5,1990-07-19 14:22:28,1990-07-19 14:22:28,Completed
4273,6,1994-12-23 01:05:11,1994-12-23 01:05:11,InProgress
4274,5,2002-12-12 10:49:57,2002-12-12 10:49:57,Completed
4275,3,1997-01-20 11:24:04,1997-01-20 11:24:04,Completed
4276,6,1981-06-10 07:11:05,1981-06-10 07:11:05,Completed
4277,3,1993-10-02 02:51:37,1993-10-02 02:51:37,Completed
4278,10,2006-09-08 07:29:49,2006-09-08 07:29:49,Completed
4279,6,1997-08-23 03:26:42,1997-08-23 03:26:42,Cancelled
4280,5,1977-08-18 20:13:12,1977-08-18 20:13:12,InProgress
4281,4,1984-08-20 07:11:32,1984-08-20 07:11:32,Completed
4282,8,2017-05-10 09:05:30,2017-05-10 09:05:30,Completed
4283,8,1988-07-19 22:46:45,1988-07-19 22:46:45,InProgress
4284,5,2016-09-03 09:10:38,2016-09-03 09:10:38,Completed
4285,6,1987-10-09 13:00:37,1987-10-09 13:00:37,Cancelled
4286,2,1982-09-18 00:03:02,1982-09-18 00:03:02,InProgress
4287,9,2015-01-31 01:07:33,2015-01-31 01:07:33,Cancelled
4288,1,1977-05-02 06:26:43,1977-05-02 06:26:43,Cancelled
4289,8,1976-03-16 18:33:46,1976-03-16 18:33:46,Cancelled
4290,3,2022-01-05 19:57:01,2022-01-05 19:57:01,Completed
4291,6,1990-08-09 12:46:20,1990-08-09 12:46:20,Completed
4292,6,1970-06-27 20:14:40,1970-06-27 20:14:40,Completed
4293,7,2013-03-12 01:27:52,2013-03-12 01:27:52,Cancelled
4294,7,1995-07-22 15:06:34,1995-07-22 15:06:34,Completed
4295,4,1995-04-12 13:17:31,1995-04-12 13:17:31,Cancelled
4296,6,1997-12-16 06:45:43,1997-12-16 06:45:43,InProgress
4297,5,2021-11-07 20:29:59,2021-11-07 20:29:59,Completed
4298,1,2020-06-17 17:20:55,2020-06-17 17:20:55,InProgress
4299,5,2009-03-17 02:32:46,2009-03-17 02:32:46,Completed
4300,7,2020-11-25 21:56:40,2020-11-25 21:56:40,Cancelled
4301,5,1999-07-08 22:53:31,1999-07-08 22:53:31,Completed
4302,10,1999-10-24 19:37:28,1999-10-24 19:37:28,Completed
4303,7,2012-07-08 12:57:43,2012-07-08 12:57:43,InProgress
4304,4,2006-02-28 09:17:10,2006-02-28 09:17:10,Cancelled
4305,3,2020-05-30 19:53:22,2020-05-30 19:53:22,Cancelled
4306,9,1986-12-24 23:13:46,1986-12-24 23:13:46,Cancelled
4307,1,1990-09-16 06:32:43,1990-09-16 06:32:43,InProgress
4308,2,1981-05-22 23:16:29,1981-05-22 23:16:29,InProgress
4309,10,2009-07-28 10:40:31,2009-07-28 10:40:31,InProgress
4310,3,1998-07-15 19:44:16,1998-07-15 19:44:16,Completed
4311,3,2005-12-20 01:41:49,2005-12-20 01:41:49,InProgress
4312,6,1993-03-27 20:55:03,1993-03-27 20:55:03,Cancelled
4313,9,2005-02-09 16:58:49,2005-02-09 16:58:49,Completed
4314,8,2001-10-03 12:46:03,2001-10-03 12:46:03,Cancelled
4315,1,2012-05-07 12:34:04,2012-05-07 12:34:04,InProgress
4316,10,2021-03-30 15:31:50,2021-03-30 15:31:50,Cancelled
4317,5,1991-07-15 16:09:54,1991-07-15 16:09:54,Completed
4318,1,1991-12-28 23:49:25,1991-12-28 23:49:25,InProgress
4319,7,2014-04-13 17:28:56,2014-04-13 17:28:56,InProgress
4320,1,2006-02-24 03:50:12,2006-02-24 03:50:12,Completed
4321,2,2011-01-08 10:37:05,2011-01-08 10:37:05,Cancelled
4322,9,1977-06-07 22:00:06,1977-06-07 22:00:06,InProgress
4323,3,1987-04-04 00:30:06,1987-04-04 00:30:06,InProgress
4324,7,2009-08-31 14:15:05,2009-08-31 14:15:05,Completed
4325,1,1991-05-13 10:33:47,1991-05-13 10:33:47,Cancelled
4326,1,2013-03-02 04:15:33,2013-03-02 04:15:33,InProgress
4327,1,1986-08-20 10:44:25,1986-08-20 10:44:25,InProgress
4328,8,1972-10-13 20:18:16,1972-10-13 20:18:16,Completed
4329,1,2010-11-07 20:25:09,2010-11-07 20:25:09,InProgress
4330,4,2005-12-05 15:58:11,2005-12-05 15:58:11,Cancelled
4331,3,1987-02-18 11:22:18,1987-02-18 11:22:18,Completed
4332,8,1989-04-13 06:50:30,1989-04-13 06:50:30,InProgress
4333,7,1983-09-01 00:10:27,1983-09-01 00:10:27,InProgress
4334,9,1985-04-26 12:38:30,1985-04-26 12:38:30,InProgress
4335,7,1999-06-18 07:05:49,1999-06-18 07:05:49,InProgress
4336,9,1971-08-18 22:04:00,1971-08-18 22:04:00,Cancelled
4337,7,2016-03-23 04:39:18,2016-03-23 04:39:18,Completed
4338,2,1971-07-28 11:03:10,1971-07-28 11:03:10,Completed
4339,10,2010-06-17 18:50:50,2010-06-17 18:50:50,Cancelled
4340,9,2016-05-15 04:32:44,2016-05-15 04:32:44,Completed
4341,1,2001-04-28 05:29:10,2001-04-28 05:29:10,InProgress
4342,8,2004-07-31 14:44:33,2004-07-31 14:44:33,InProgress
4343,9,1980-08-21 05:39:34,1980-08-21 05:39:34,InProgress
4344,7,2019-10-01 00:30:48,2019-10-01 00:30:48,Completed
4345,6,2021-01-16 23:12:59,2021-01-16 23:12:59,Completed
4346,7,1979-07-15 07:36:12,1979-07-15 07:36:12,Cancelled
4347,8,2000-10-29 19:08:47,2000-10-29 19:08:47,Completed
4348,8,1993-06-20 06:33:24,1993-06-20 06:33:24,Completed
4349,3,1982-07-07 08:23:23,1982-07-07 08:23:23,Completed
4350,8,2004-05-05 17:23:48,2004-05-05 17:23:48,InProgress
4351,8,2017-08-20 03:31:49,2017-08-20 03:31:49,InProgress
4352,1,2007-01-05 05:49:25,2007-01-05 05:49:25,Completed
4353,7,1990-02-11 03:05:00,1990-02-11 03:05:00,InProgress
4354,7,1996-05-22 13:17:16,1996-05-22 13:17:16,Cancelled
4355,2,1986-01-02 08:26:55,1986-01-02 08:26:55,Completed
4356,2,2020-02-11 07:00:26,2020-02-11 07:00:26,InProgress
4357,4,1991-05-04 06:04:38,1991-05-04 06:04:38,Cancelled
4358,1,1999-11-07 17:20:33,1999-11-07 17:20:33,Completed
4359,1,2020-11-25 16:15:26,2020-11-25 16:15:26,Cancelled
4360,7,2001-07-10 13:31:33,2001-07-10 13:31:33,InProgress
4361,7,2011-06-30 21:39:23,2011-06-30 21:39:23,Cancelled
4362,9,2010-02-06 05:55:28,2010-02-06 05:55:28,Completed
4363,6,1988-05-13 17:36:52,1988-05-13 17:36:52,InProgress
4364,8,1983-08-28 04:20:03,1983-08-28 04:20:03,Completed
4365,5,2009-08-20 18:48:45,2009-08-20 18:48:45,InProgress
4366,9,1985-02-18 18:18:41,1985-02-18 18:18:41,InProgress
4367,1,2018-05-01 03:01:35,2018-05-01 03:01:35,Cancelled
4368,8,2000-10-11 09:36:42,2000-10-11 09:36:42,InProgress
4369,4,2021-11-03 00:07:10,2021-11-03 00:07:10,Cancelled
4370,4,1976-09-04 11:39:35,1976-09-04 11:39:35,Completed
4371,9,2013-01-02 15:52:55,2013-01-02 15:52:55,Cancelled
4372,10,1998-12-06 13:42:03,1998-12-06 13:42:03,InProgress
4373,2,2017-07-14 12:02:01,2017-07-14 12:02:01,Cancelled
4374,9,1981-09-20 00:16:12,1981-09-20 00:16:12,Cancelled
4375,4,2010-11-16 00:28:45,2010-11-16 00:28:45,InProgress
4376,8,2018-08-03 22:58:57,2018-08-03 22:58:57,InProgress
4377,4,1990-08-18 22:26:14,1990-08-18 22:26:14,Cancelled
4378,10,1991-01-04 15:59:14,1991-01-04 15:59:14,Completed
4379,6,1971-05-30 19:57:28,1971-05-30 19:57:28,Completed
4380,5,1971-08-14 10:19:25,1971-08-14 10:19:25,Cancelled
4381,4,2004-05-04 15:05:38,2004-05-04 15:05:38,Cancelled
4382,9,1979-09-23 23:03:38,1979-09-23 23:03:38,InProgress
4383,5,1973-12-05 03:39:54,1973-12-05 03:39:54,Cancelled
4384,3,1973-07-14 13:14:04,1973-07-14 13:14:04,Completed
4385,2,2006-03-04 13:13:10,2006-03-04 13:13:10,Completed
4386,4,1984-07-15 17:35:30,1984-07-15 17:35:30,InProgress
4387,10,2000-05-06 22:49:28,2000-05-06 22:49:28,Completed
4388,6,1990-07-23 09:13:45,1990-07-23 09:13:45,Cancelled
4389,3,2015-11-19 19:44:34,2015-11-19 19:44:34,InProgress
4390,4,1975-08-01 04:07:17,1975-08-01 04:07:17,Completed
4391,10,2009-12-19 21:42:15,2009-12-19 21:42:15,InProgress
4392,4,1980-04-28 03:31:03,1980-04-28 03:31:03,InProgress
4393,3,1982-12-14 20:01:10,1982-12-14 20:01:10,Completed
4394,10,1975-10-09 04:32:40,1975-10-09 04:32:40,InProgress
4395,9,2017-10-28 11:15:00,2017-10-28 11:15:00,Completed
4396,6,2010-04-04 05:18:15,2010-04-04 05:18:15,Completed
4397,7,2005-09-19 13:03:28,2005-09-19 13:03:28,Cancelled
4398,6,1978-01-31 01:14:28,1978-01-31 01:14:28,Completed
4399,2,2010-10-27 08:03:41,2010-10-27 08:03:41,InProgress
4400,1,1998-07-01 12:41:08,1998-07-01 12:41:08,InProgress
4401,7,2001-09-23 15:53:02,2001-09-23 15:53:02,Completed
4402,7,1998-08-27 10:56:37,1998-08-27 10:56:37,InProgress
4403,4,2002-07-19 05:01:33,2002-07-19 05:01:33,InProgress
4404,9,2010-10-19 14:19:14,2010-10-19 14:19:14,Completed
4405,3,1981-04-25 11:54:21,1981-04-25 11:54:21,Cancelled
4406,7,2006-11-14 21:59:50,2006-11-14 21:59:50,Cancelled
4407,8,1994-04-02 08:06:40,1994-04-02 08:06:40,Completed
4408,10,2016-03-13 13:17:17,2016-03-13 13:17:17,Cancelled
4409,2,1998-02-09 10:52:28,1998-02-09 10:52:28,InProgress
4410,9,2010-01-18 08:17:24,2010-01-18 08:17:24,Completed
4411,7,1994-10-20 06:37:38,1994-10-20 06:37:38,InProgress
4412,2,2007-04-27 13:44:46,2007-04-27 13:44:46,InProgress
4413,6,2004-09-09 04:05:57,2004-09-09 04:05:57,InProgress
4414,4,1989-07-24 17:18:07,1989-07-24 17:18:07,Cancelled
4415,8,2019-06-04 01:36:19,2019-06-04 01:36:19,Cancelled
4416,1,1974-10-29 01:28:36,1974-10-29 01:28:36,Cancelled
4417,5,1997-12-12 00:57:41,1997-12-12 00:57:41,InProgress
4418,1,1978-09-21 01:16:10,1978-09-21 01:16:10,Completed
4419,3,2012-04-17 22:35:32,2012-04-17 22:35:32,Cancelled
4420,8,1992-01-14 18:03:12,1992-01-14 18:03:12,InProgress
4421,9,1997-12-22 21:00:22,1997-12-22 21:00:22,InProgress
4422,5,2004-01-20 02:43:51,2004-01-20 02:43:51,Completed
4423,2,1986-05-19 08:52:36,1986-05-19 08:52:36,InProgress
4424,7,1980-01-06 04:48:54,1980-01-06 04:48:54,InProgress
4425,7,1989-11-30 20:29:14,1989-11-30 20:29:14,Completed
4426,4,1973-11-02 16:06:17,1973-11-02 16:06:17,Completed
4427,3,1998-11-17 17:42:55,1998-11-17 17:42:55,Cancelled
4428,6,2001-06-01 12:32:30,2001-06-01 12:32:30,InProgress
4429,6,1979-05-23 13:10:41,1979-05-23 13:10:41,InProgress
4430,2,2018-04-22 04:30:11,2018-04-22 04:30:11,InProgress
4431,6,2001-04-20 11:28:00,2001-04-20 11:28:00,InProgress
4432,1,2013-07-23 23:31:17,2013-07-23 23:31:17,InProgress
4433,8,2008-03-04 05:51:29,2008-03-04 05:51:29,Completed
4434,9,1984-01-20 11:37:47,1984-01-20 11:37:47,Cancelled
4435,10,1973-12-17 10:22:58,1973-12-17 10:22:58,Completed
4436,8,1999-05-13 06:03:17,1999-05-13 06:03:17,Cancelled
4437,5,2015-07-10 09:09:28,2015-07-10 09:09:28,InProgress
4438,1,2019-10-04 21:08:25,2019-10-04 21:08:25,InProgress
4439,10,1982-12-02 20:08:16,1982-12-02 20:08:16,Completed
4440,6,2019-02-11 21:52:41,2019-02-11 21:52:41,Cancelled
4441,1,1977-03-26 23:07:32,1977-03-26 23:07:32,Cancelled
4442,10,2015-07-01 19:13:16,2015-07-01 19:13:16,Cancelled
4443,9,1990-06-10 00:03:17,1990-06-10 00:03:17,Cancelled
4444,7,1990-12-27 20:51:59,1990-12-27 20:51:59,Cancelled
4445,4,1995-10-05 16:22:29,1995-10-05 16:22:29,Completed
4446,8,2006-03-08 03:55:42,2006-03-08 03:55:42,Completed
4447,8,2009-10-18 04:18:05,2009-10-18 04:18:05,Completed
4448,2,1997-08-27 02:59:06,1997-08-27 02:59:06,Completed
4449,5,1976-12-16 01:35:48,1976-12-16 01:35:48,InProgress
4450,5,2010-01-17 02:21:11,2010-01-17 02:21:11,Completed
4451,6,2016-09-30 20:10:37,2016-09-30 20:10:37,InProgress
4452,9,2010-12-31 09:15:02,2010-12-31 09:15:02,Completed
4453,6,2008-08-16 14:14:57,2008-08-16 14:14:57,InProgress
4454,2,2009-07-21 20:37:12,2009-07-21 20:37:12,InProgress
4455,3,1972-09-04 17:01:43,1972-09-04 17:01:43,Cancelled
4456,4,1995-01-03 10:17:01,1995-01-03 10:17:01,InProgress
4457,1,2007-05-19 12:19:02,2007-05-19 12:19:02,Completed
4458,8,1994-09-12 23:23:44,1994-09-12 23:23:44,Completed
4459,9,2017-08-12 22:34:44,2017-08-12 22:34:44,Completed
4460,1,2003-10-03 12:06:01,2003-10-03 12:06:01,Completed
4461,8,1990-02-09 07:19:39,1990-02-09 07:19:39,Completed
4462,2,2010-07-26 06:22:52,2010-07-26 06:22:52,Completed
4463,9,1992-07-12 21:28:51,1992-07-12 21:28:51,InProgress
4464,2,1983-03-23 19:52:39,1983-03-23 19:52:39,InProgress
4465,4,1996-05-27 02:28:48,1996-05-27 02:28:48,InProgress
4466,3,1992-03-23 20:16:00,1992-03-23 20:16:00,Cancelled
4467,3,1977-10-17 22:01:27,1977-10-17 22:01:27,InProgress
4468,9,1992-11-01 15:19:08,1992-11-01 15:19:08,InProgress
4469,8,1979-03-08 07:23:36,1979-03-08 07:23:36,Completed
4470,7,1998-06-30 02:43:42,1998-06-30 02:43:42,Cancelled
4471,8,1997-07-30 02:17:38,1997-07-30 02:17:38,InProgress
4472,1,1977-07-13 05:12:40,1977-07-13 05:12:40,Cancelled
4473,6,1995-10-30 00:30:09,1995-10-30 00:30:09,Completed
4474,3,1981-12-14 19:15:05,1981-12-14 19:15:05,InProgress
4475,10,2018-04-03 22:28:56,2018-04-03 22:28:56,Completed
4476,5,1997-03-19 15:25:08,1997-03-19 15:25:08,Cancelled
4477,4,1980-02-09 01:44:04,1980-02-09 01:44:04,InProgress
4478,3,2010-11-30 14:50:35,2010-11-30 14:50:35,InProgress
4479,8,1973-01-22 11:54:29,1973-01-22 11:54:29,Completed
4480,9,1988-12-30 22:41:51,1988-12-30 22:41:51,Completed
4481,8,2011-12-31 12:22:53,2011-12-31 12:22:53,Completed
4482,9,1988-09-23 14:01:47,1988-09-23 14:01:47,InProgress
4483,3,1990-09-23 00:00:51,1990-09-23 00:00:51,InProgress
4484,3,1987-07-12 03:31:22,1987-07-12 03:31:22,InProgress
4485,3,1995-06-07 11:55:22,1995-06-07 11:55:22,InProgress
4486,5,1982-08-11 06:55:28,1982-08-11 06:55:28,Cancelled
4487,2,1983-09-13 22:50:52,1983-09-13 22:50:52,InProgress
4488,7,2010-09-15 00:31:39,2010-09-15 00:31:39,InProgress
4489,8,2005-04-08 11:30:48,2005-04-08 11:30:48,InProgress
4490,5,1978-06-22 21:06:34,1978-06-22 21:06:34,InProgress
4491,9,1986-09-28 17:19:35,1986-09-28 17:19:35,Completed
4492,1,1991-10-18 12:38:15,1991-10-18 12:38:15,Completed
4493,10,1979-09-28 15:45:30,1979-09-28 15:45:30,InProgress
4494,4,1995-07-04 03:29:39,1995-07-04 03:29:39,Completed
4495,9,1984-04-08 05:46:22,1984-04-08 05:46:22,InProgress
4496,2,1980-02-08 13:27:53,1980-02-08 13:27:53,InProgress
4497,3,2002-04-25 20:38:10,2002-04-25 20:38:10,InProgress
4498,4,1992-05-01 12:00:46,1992-05-01 12:00:46,InProgress
4499,3,2012-05-12 10:38:01,2012-05-12 10:38:01,Completed
4500,1,1992-11-10 05:25:48,1992-11-10 05:25:48,InProgress
4501,4,1993-12-28 22:31:32,1993-12-28 22:31:32,Completed
4502,9,2003-07-31 22:28:57,2003-07-31 22:28:57,Cancelled
4503,2,2002-01-08 20:01:48,2002-01-08 20:01:48,Cancelled
4504,6,2013-12-05 14:29:02,2013-12-05 14:29:02,Cancelled
4505,4,2012-11-29 14:25:44,2012-11-29 14:25:44,Cancelled
4506,6,1998-10-25 17:33:37,1998-10-25 17:33:37,InProgress
4507,8,2018-03-04 21:56:12,2018-03-04 21:56:12,Completed
4508,9,1992-05-27 22:16:56,1992-05-27 22:16:56,InProgress
4509,10,2021-12-13 05:25:52,2021-12-13 05:25:52,Cancelled
4510,6,2021-03-30 11:27:55,2021-03-30 11:27:55,InProgress
4511,3,2005-11-04 05:25:05,2005-11-04 05:25:05,Completed
4512,4,2008-09-27 04:31:39,2008-09-27 04:31:39,InProgress
4513,1,1994-08-08 12:52:38,1994-08-08 12:52:38,Cancelled
4514,9,2009-09-06 06:18:31,2009-09-06 06:18:31,InProgress
4515,1,2010-07-27 12:49:30,2010-07-27 12:49:30,Completed
4516,6,1987-05-19 12:51:42,1987-05-19 12:51:42,Completed
4517,4,1982-10-01 11:53:07,1982-10-01 11:53:07,Cancelled
4518,8,1973-04-11 21:13:21,1973-04-11 21:13:21,Cancelled
4519,6,1972-10-19 18:30:39,1972-10-19 18:30:39,Completed
4520,9,2010-07-19 04:24:18,2010-07-19 04:24:18,Completed
4521,1,1984-06-15 06:55:47,1984-06-15 06:55:47,Completed
4522,2,1992-09-13 17:36:04,1992-09-13 17:36:04,InProgress
4523,4,2011-02-05 22:58:24,2011-02-05 22:58:24,Completed
4524,6,1995-03-17 16:57:47,1995-03-17 16:57:47,Cancelled
4525,8,2003-09-06 19:50:41,2003-09-06 19:50:41,InProgress
4526,8,1990-08-08 21:47:40,1990-08-08 21:47:40,InProgress
4527,6,1980-10-08 19:49:12,1980-10-08 19:49:12,InProgress
4528,7,2005-05-31 15:55:56,2005-05-31 15:55:56,Cancelled
4529,4,2013-09-27 04:15:20,2013-09-27 04:15:20,InProgress
4530,9,1984-03-22 05:29:14,1984-03-22 05:29:14,Completed
4531,5,2001-09-05 02:39:45,2001-09-05 02:39:45,InProgress
4532,4,2002-03-13 20:32:49,2002-03-13 20:32:49,Cancelled
4533,2,1997-10-12 10:41:34,1997-10-12 10:41:34,Completed
4534,6,1977-07-03 01:20:13,1977-07-03 01:20:13,InProgress
4535,3,1998-04-17 18:49:45,1998-04-17 18:49:45,Cancelled
4536,9,1972-08-07 13:38:58,1972-08-07 13:38:58,InProgress
4537,5,1985-05-25 02:45:32,1985-05-25 02:45:32,InProgress
4538,10,1986-01-23 14:47:44,1986-01-23 14:47:44,Completed
4539,1,2022-01-18 17:10:15,2022-01-18 17:10:15,Completed
4540,4,1975-05-22 19:28:13,1975-05-22 19:28:13,InProgress
4541,9,1983-12-12 15:59:37,1983-12-12 15:59:37,InProgress
4542,8,1982-10-04 05:32:16,1982-10-04 05:32:16,InProgress
4543,7,2011-09-29 20:26:34,2011-09-29 20:26:34,Completed
4544,1,2005-03-27 18:10:30,2005-03-27 18:10:30,InProgress
4545,4,1998-12-13 21:28:40,1998-12-13 21:28:40,InProgress
4546,8,2003-12-21 12:14:59,2003-12-21 12:14:59,Completed
4547,10,2007-05-22 13:19:32,2007-05-22 13:19:32,InProgress
4548,1,1993-10-30 17:13:33,1993-10-30 17:13:33,InProgress
4549,1,2010-10-10 17:42:38,2010-10-10 17:42:38,Cancelled
4550,9,1983-02-09 13:57:38,1983-02-09 13:57:38,InProgress
4551,4,2002-01-13 00:08:56,2002-01-13 00:08:56,Completed
4552,7,1996-06-24 02:48:22,1996-06-24 02:48:22,Completed
4553,7,1988-12-24 10:03:12,1988-12-24 10:03:12,Completed
4554,3,1980-01-20 15:32:19,1980-01-20 15:32:19,InProgress
4555,4,2016-11-05 03:02:49,2016-11-05 03:02:49,Cancelled
4556,10,1987-05-28 13:03:38,1987-05-28 13:03:38,Cancelled
4557,3,2005-06-03 19:30:32,2005-06-03 19:30:32,Completed
4558,4,1981-05-12 07:37:08,1981-05-12 07:37:08,Completed
4559,2,2009-12-18 09:00:59,2009-12-18 09:00:59,InProgress
4560,4,1986-06-30 18:56:33,1986-06-30 18:56:33,Cancelled
4561,9,2000-02-28 02:15:58,2000-02-28 02:15:58,InProgress
4562,4,2010-05-21 19:11:16,2010-05-21 19:11:16,Completed
4563,6,2008-09-28 19:42:14,2008-09-28 19:42:14,InProgress
4564,7,1998-04-20 09:27:19,1998-04-20 09:27:19,InProgress
4565,8,2011-04-18 04:55:52,2011-04-18 04:55:52,InProgress
4566,10,2019-07-10 21:06:33,2019-07-10 21:06:33,Cancelled
4567,1,1972-04-01 02:17:09,1972-04-01 02:17:09,InProgress
4568,8,2001-04-23 22:36:32,2001-04-23 22:36:32,Cancelled
4569,1,2005-06-20 20:30:40,2005-06-20 20:30:40,Completed
4570,6,2010-07-27 17:27:03,2010-07-27 17:27:03,InProgress
4571,9,1982-03-06 03:18:02,1982-03-06 03:18:02,InProgress
4572,2,1974-10-15 05:10:47,1974-10-15 05:10:47,InProgress
4573,7,1975-06-28 13:36:36,1975-06-28 13:36:36,Cancelled
4574,5,2012-05-14 09:31:57,2012-05-14 09:31:57,Completed
4575,3,1978-11-13 02:22:16,1978-11-13 02:22:16,Completed
4576,10,2005-07-17 06:56:03,2005-07-17 06:56:03,Completed
4577,10,1987-06-28 21:51:18,1987-06-28 21:51:18,Completed
4578,6,1985-04-25 11:58:03,1985-04-25 11:58:03,InProgress
4579,4,1998-09-09 11:32:33,1998-09-09 11:32:33,Cancelled
4580,10,2015-05-24 09:22:23,2015-05-24 09:22:23,InProgress
4581,4,2011-04-17 12:18:19,2011-04-17 12:18:19,Cancelled
4582,2,1995-05-21 22:55:43,1995-05-21 22:55:43,Completed
4583,1,2018-11-28 23:36:54,2018-11-28 23:36:54,Cancelled
4584,5,2002-06-21 16:26:05,2002-06-21 16:26:05,InProgress
4585,8,2015-08-06 09:10:40,2015-08-06 09:10:40,InProgress
4586,10,2018-06-18 09:52:59,2018-06-18 09:52:59,Completed
4587,10,2003-02-05 20:43:24,2003-02-05 20:43:24,Cancelled
4588,9,1981-02-03 15:37:32,1981-02-03 15:37:32,InProgress
4589,10,2001-03-21 05:10:09,2001-03-21 05:10:09,Completed
4590,2,2006-11-26 20:07:21,2006-11-26 20:07:21,InProgress
4591,6,2013-05-26 22:48:36,2013-05-26 22:48:36,Completed
4592,3,1984-12-13 15:46:12,1984-12-13 15:46:12,InProgress
4593,2,2012-11-25 06:55:03,2012-11-25 06:55:03,Completed
4594,7,1996-12-27 17:23:33,1996-12-27 17:23:33,Completed
4595,1,1985-10-27 17:34:59,1985-10-27 17:34:59,InProgress
4596,2,1991-07-20 22:35:45,1991-07-20 22:35:45,Cancelled
4597,10,1992-10-21 01:18:45,1992-10-21 01:18:45,Completed
